entity_addr,entity_total_trans_atl_all_yr,pct_entity_total_trans_atl_all_yr
1480 KENWOOD 30309,1.0,0.002624534145189229
1480 LANIER 30306,4.0,0.010498136580756916
1480 MONROE 30324,1.0,0.002624534145189229
1480 NORRIS 30314,1.0,0.002624534145189229
1480 PINE 30309,2.0,0.005249068290378458
1480 WESLEY 30327,1.0,0.002624534145189229
1481 KENWOOD 30309,2.0,0.005249068290378458
1481 MORAY 30311,1.0,0.002624534145189229
1481 PINE 30309,2.0,0.005249068290378458
1482 FAIRMONT 30318,1.0,0.002624534145189229
1482 RUNNYMEADE 30319,1.0,0.002624534145189229
1482 ST JOSEPH 30344,1.0,0.002624534145189229
1482 STOKES 30310,1.0,0.002624534145189229
14827 PALMERSTON 20120,1.0,0.002624534145189229
1483 WELLSWOOD 30315,1.0,0.002624534145189229
14835 SHEA 85268,1.0,0.002624534145189229
1484 FAIRMONT 30318,1.0,0.002624534145189229
1484 GEORGIA CLUB 30666,1.0,0.002624534145189229
1484 LIBERTY 30318,1.0,0.002624534145189229
1484 OGLETHORPE 30024,2.0,0.005249068290378458
1484 PINE 30309,2.0,0.005249068290378458
1485 DECATUR 30306,1.0,0.002624534145189229
1485 GORDON 30310,1.0,0.002624534145189229
1485 KENWOOD 30309,2.0,0.005249068290378458
1485 MILL ACRES 30311,1.0,0.002624534145189229
1485 MOORES MILL 30327,2.0,0.005249068290378458
1485 MOZLEY 30314,1.0,0.002624534145189229
1485 RYAN 30310,1.0,0.002624534145189229
1485 STOKES 30310,1.0,0.002624534145189229
1486 ARKRIDGE 30314,1.0,0.002624534145189229
1486 BROOKLYN 30309,4.0,0.010498136580756916
1486 FAIRMONT 30318,1.0,0.002624534145189229
1486 GORDON 30310,1.0,0.002624534145189229
1486 MORNINGSIDE 30306,4.0,0.010498136580756916
1487 LACHONA 30329,1.0,0.002624534145189229
14878 BROWN STONE 92683,1.0,0.002624534145189229
1488 BEECHER 30310,2.0,0.005249068290378458
1488 FAIRMONT 30318,1.0,0.002624534145189229
1488 HAWTHORNE 30309,5.0,0.013122670725946145
1488 LACHONA 30329,1.0,0.002624534145189229
1488 PEACHTREE BATTLE 30327,2.0,0.005249068290378458
1488 PINE 30309,1.0,0.002624534145189229
1488 WESSYNGTON 30306,2.0,0.005249068290378458
1488 WOODLAND 30316,4.0,0.010498136580756916
1489 AVON 30311,2.0,0.005249068290378458
1489 BOLLINGBROOK 30067,1.0,0.002624534145189229
1489 BROOKLYN 30309,2.0,0.005249068290378458
1489 HAWTHORNE 30309,1.0,0.002624534145189229
1489 LANIER 30306,4.0,0.010498136580756916
149 BEVERLY 30309,4.0,0.010498136580756916
149 CLEVELAND 30308,1.0,0.002624534145189229
149 CLEVELAND 30316,2.0,0.005249068290378458
149 HARLAN 30311,1.0,0.002624534145189229
149 RANDOLPH 30312,2.0,0.005249068290378458
149 RICHMOND 30312,1.0,0.002624534145189229
149 SEVENTEENTH 30309,1.0,0.002624534145189229
149 TITAN 30281,1.0,0.002624534145189229
1490 GROVELAND 30309,2.0,0.005249068290378458
1490 KENWOOD 30309,1.0,0.002624534145189229
1490 LAVISTA PROPER 30033,1.0,0.002624534145189229
1490 PARKWOOD 30327,2.0,0.005249068290378458
1490 VENETIAN 30311,1.0,0.002624534145189229
1490 WESLEY 30327,2.0,0.005249068290378458
1490 WESTWOOD 30310,1.0,0.002624534145189229
1491 BOLTON 30331,1.0,0.002624534145189229
1491 ENCHATED FOREST 30288,1.0,0.002624534145189229
1491 FIELDGREEN OVERLOOK 30088,1.0,0.002624534145189229
1491 OLEANDER 30047,3.0,0.007873602435567686
1491 SYLVAN 30319,4.0,0.010498136580756916
1492 AKRIDGE 30314,2.0,0.005249068290378458
1492 APPLE RIDGE 48439,1.0,0.002624534145189229
1492 NASH 30331,4.0,0.010498136580756916
1492 PARK HOLLOW 30043,1.0,0.002624534145189229
1492 SHARON 30314,1.0,0.002624534145189229
1493 CEDAR CREEK 30296,1.0,0.002624534145189229
1494 HANOVER WEST 30327,4.0,0.010498136580756916
1494 MARTIN LUTHER KING JR 30314,1.0,0.002624534145189229
1494 MOZLEY 30314,1.0,0.002624534145189229
1494 NISKEY LAKE 30331,1.0,0.002624534145189229
1494 WESTWOOD 30310,1.0,0.002624534145189229
1495 DEEP DRAW 38555,1.0,0.002624534145189229
1495 HARBIN 30311,2.0,0.005249068290378458
1495 LANIER 30305,1.0,0.002624534145189229
1495 LANIER 30306,5.0,0.013122670725946145
1495 MONTEVALLO 30033,2.0,0.005249068290378458
1495 MOUNT PARAN 30327,2.0,0.005249068290378458
1495 RIVERSHYRE 30043,1.0,0.002624534145189229
1495 WESTVIEW 30310,1.0,0.002624534145189229
1496 HAWTHORNE 30309,2.0,0.005249068290378458
1496 LANIER 30306,3.0,0.007873602435567686
1496 WOODLAND 30316,1.0,0.002624534145189229
1497 BRIAROAKS 30329,2.0,0.005249068290378458
1497 EASON 30314,1.0,0.002624534145189229
1497 ROGERS 30310,1.0,0.002624534145189229
1498 MOZLEY 30314,2.0,0.005249068290378458
1498 WESTWOOD 30310,7.0,0.018371739016324603
1498 WILLIS MILL 30311,1.0,0.002624534145189229
1499 LANIER 30306,2.0,0.005249068290378458
15 47TH 10036,4.0,0.010498136580756916
15 ABINGTON 30327,2.0,0.005249068290378458
15 AUSTELL 30305,1.0,0.002624534145189229
15 BAKER 30354,1.0,0.002624534145189229
15 CENTER MEETING 19807,1.0,0.002624534145189229
15 CONIFER 30342,1.0,0.002624534145189229
15 DAIRY 6830,1.0,0.002624534145189229
15 DEAN OVERLOOK 30318,2.0,0.005249068290378458
15 EAST 30305,5.0,0.013122670725946145
15 EDGEWOOD VISTA 30265,1.0,0.002624534145189229
15 FRANKLIN 30002,1.0,0.002624534145189229
15 GABERONNE 30324,1.0,0.002624534145189229
15 GARDENIA 30314,1.0,0.002624534145189229
15 GLEN OAKS 30327,1.0,0.002624534145189229
15 HARLAN 30311,1.0,0.002624534145189229
15 HAWTHORN CIRCUIT 30309,1.0,0.002624534145189229
15 INDI ILLI 46324,1.0,0.002624534145189229
15 INMAN 30309,2.0,0.005249068290378458
15 JUNIPER 94549,1.0,0.002624534145189229
15 LAKE 30314,2.0,0.005249068290378458
15 LAKE FORREST 30342,1.0,0.002624534145189229
15 LENOX 7111,1.0,0.002624534145189229
15 LONGWOOD 8022,2.0,0.005249068290378458
15 MIMOSA 30161,1.0,0.002624534145189229
15 OAK 30354,1.0,0.002624534145189229
15 OLD PACES 30327,2.0,0.005249068290378458
15 PARK 30309,2.0,0.005249068290378458
15 RAYFIELD 10310,1.0,0.002624534145189229
15 ROANOKE 30305,1.0,0.002624534145189229
15 STRANDHILL 30213,1.0,0.002624534145189229
15 VERDUN 2124,3.0,0.007873602435567686
15 WADDELL 30307,1.0,0.002624534145189229
15 WALTHALL 30317,2.0,0.005249068290378458
15 WOODLAND PARK 30331,1.0,0.002624534145189229
150 ACTON 30214,1.0,0.002624534145189229
150 AMICALOLA 30236,1.0,0.002624534145189229
150 BEVERLY 30309,2.0,0.005249068290378458
150 BLACKLAND 30342,1.0,0.002624534145189229
150 BOLLING 30305,2.0,0.005249068290378458
150 BRAMBLEBUSH CHASE 30214,1.0,0.002624534145189229
150 BURBANK 30314,2.0,0.005249068290378458
150 CHICAMAUGA 30314,1.0,0.002624534145189229
150 CLAIRE 30315,1.0,0.002624534145189229
150 CRESTVIEW 30215,1.0,0.002624534145189229
150 DAHLIA 30314,1.0,0.002624534145189229
150 DIANA 30215,2.0,0.005249068290378458
150 ELYSIAN 30327,1.0,0.002624534145189229
150 HIAHLEAH E WAY 30075,1.0,0.002624534145189229
150 HUNTINGTON 30309,5.0,0.013122670725946145
150 LINDBERGH 30305,2.0,0.005249068290378458
150 LITTLE 30315,1.0,0.002624534145189229
150 MARILYN 30214,2.0,0.005249068290378458
150 MARTINS POND 30263,1.0,0.002624534145189229
150 OAKHURST LEAF 30004,4.0,0.010498136580756916
150 OAKHURST LEAG 30004,2.0,0.005249068290378458
150 OLD IVY 30342,2.0,0.005249068290378458
150 ORANGE 36532,1.0,0.002624534145189229
150 PEACHTREE BATTLE 30305,1.0,0.002624534145189229
150 PROSPECT 30005,1.0,0.002624534145189229
150 RIDGE BROOK 30238,1.0,0.002624534145189229
150 RIDGEBROOK 30238,1.0,0.002624534145189229
150 ROBIN HOOD 30309,4.0,0.010498136580756916
150 SAINT AMOUR 30097,1.0,0.002624534145189229
150 STAFFORD 30314,1.0,0.002624534145189229
150 STRATFORD 27104,1.0,0.002624534145189229
150 TURMAN 30315,1.0,0.002624534145189229
150 VINTAGE CLUB 30097,6.0,0.015747204871135373
150 WYNFIELD 30331,2.0,0.005249068290378458
1500 GANTT 30004,1.0,0.002624534145189229
1500 MONTEEL 30318,1.0,0.002624534145189229
1500 ROGERS 30310,3.0,0.007873602435567686
1500 THUNDER GULCH 30024,1.0,0.002624534145189229
1501 CYPRESS 31533,1.0,0.002624534145189229
1501 DEFOORS 30318,1.0,0.002624534145189229
1501 GILSTRAP 30318,2.0,0.005249068290378458
1501 LANGSTON 30310,2.0,0.005249068290378458
1501 OLD MILL CROSSING 30062,2.0,0.005249068290378458
1501 STOKES 30310,1.0,0.002624534145189229
1501 WAINWRIGHT 30316,1.0,0.002624534145189229
15012 NIGHTHAWK 20716,2.0,0.005249068290378458
1502 CHELSEA DOWNS 30013,1.0,0.002624534145189229
1502 DANCING FOX 30032,1.0,0.002624534145189229
1502 DEFOORS 30318,1.0,0.002624534145189229
1502 ELLEBY 30315,2.0,0.005249068290378458
1502 GOLF LINK 30088,1.0,0.002624534145189229
1502 WESTWOOD 30310,1.0,0.002624534145189229
1503 BOMBAY 30076,1.0,0.002624534145189229
1503 BUNGALOW 30318,2.0,0.005249068290378458
1503 ELLEBY 30315,2.0,0.005249068290378458
1503 PEACHTREE 30309,1.0,0.002624534145189229
1503 SUNNYBROOK FARM 30350,1.0,0.002624534145189229
1503 WESTVIEW 30310,1.0,0.002624534145189229
1503 WESTWOOD 30310,1.0,0.002624534145189229
1504 ATHENS 30310,1.0,0.002624534145189229
1504 BUNGALOW 30318,3.0,0.007873602435567686
1504 DREW 30318,1.0,0.002624534145189229
1504 MARSH TRAIL 30328,1.0,0.002624534145189229
1504 PARK 30315,2.0,0.005249068290378458
1504 WOODLAND 30316,2.0,0.005249068290378458
15045 WADE POINT 35803,25.0,0.06561335362973073
1505 ARCHER 10465,1.0,0.002624534145189229
1505 CHATTACHOOCHEE 30318,1.0,0.002624534145189229
1505 GILSTRAP 30318,4.0,0.010498136580756916
1505 WOODLAND 30316,3.0,0.007873602435567686
1506 CLEVELAND 60610,1.0,0.002624534145189229
1506 DODSON 30311,1.0,0.002624534145189229
1506 GESSNER 77080,1.0,0.002624534145189229
1506 GILSTRAP 30318,1.0,0.002624534145189229
1506 MORNINGSIDE 30306,1.0,0.002624534145189229
1506 NORTH MORNINGSIDE 30306,1.0,0.002624534145189229
1507 BUNGALOW 30318,3.0,0.007873602435567686
1507 MELROSE 30310,1.0,0.002624534145189229
1507 MIMS 30314,1.0,0.002624534145189229
1507 MORNINGSIDE 30306,1.0,0.002624534145189229
1507 MOZLEY 30314,1.0,0.002624534145189229
1507 S GORDON 30310,1.0,0.002624534145189229
1507 WESLEY 30327,3.0,0.007873602435567686
1507 WILLOWBROOK 30311,2.0,0.005249068290378458
1508 BROOKHOLLOW 92705,1.0,0.002624534145189229
1508 DREW 30318,2.0,0.005249068290378458
1508 FARMLAKE 30126,3.0,0.007873602435567686
1508 FOOTE 30307,1.0,0.002624534145189229
1508 STOKES 30310,3.0,0.007873602435567686
1508 WESLEY 30327,1.0,0.002624534145189229
1509 AUGUSTA 30067,1.0,0.002624534145189229
1509 BEND CREEK 30338,1.0,0.002624534145189229
1509 GILSTRAP 30318,4.0,0.010498136580756916
1509 WOODLAND 30316,2.0,0.005249068290378458
151 7TH 11215,1.0,0.002624534145189229
151 ARROWOOD 30009,1.0,0.002624534145189229
151 BEREAN 30316,2.0,0.005249068290378458
151 BLUE SKY 30068,1.0,0.002624534145189229
151 EAST 11758,1.0,0.002624534145189229
151 EAST WESLEY 30305,1.0,0.002624534145189229
151 ELLIS 30303,1.0,0.002624534145189229
151 ESTORIA 30316,3.0,0.007873602435567686
151 FORT PITT 15222,1.0,0.002624534145189229
151 FULTON 30312,1.0,0.002624534145189229
151 HALE 30307,2.0,0.005249068290378458
151 LINKWOOD 30311,1.0,0.002624534145189229
151 SEWANEE 30314,1.0,0.002624534145189229
151 THE PRADO 30309,1.0,0.002624534145189229
151 WESLEY 30305,1.0,0.002624534145189229
151 WESTFIELD 31763,1.0,0.002624534145189229
1510 BOULEVARD LORRAINE 30311,6.0,0.015747204871135373
1510 CRAFTSMAN 30318,2.0,0.005249068290378458
1510 GARY 85225,1.0,0.002624534145189229
1510 GILSTRAP 30318,4.0,0.010498136580756916
1510 MOORES MILL 30327,6.0,0.015747204871135373
1510 MORNINGSIDE 30306,3.0,0.007873602435567686
1510 NORTH MORNINGSIDE 30306,1.0,0.002624534145189229
1510 SCOTT 28203,1.0,0.002624534145189229
1510 WELLSWOOD 30315,4.0,0.010498136580756916
1510 WOODLAND 30316,3.0,0.007873602435567686
1511 BUNGALOW 30318,3.0,0.007873602435567686
1511 CAMBRIDGE 33756,2.0,0.005249068290378458
1511 MIMS 30314,1.0,0.002624534145189229
1511 MOORES MILL 30327,5.0,0.013122670725946145
1511 ROGERS 30310,2.0,0.005249068290378458
1511 SYLVAN 30310,3.0,0.007873602435567686
1512 38TH 95816,1.0,0.002624534145189229
1512 ELLEBY 30315,3.0,0.007873602435567686
1512 HIGHLAND LAKE 30033,1.0,0.002624534145189229
1512 MARTIN LUTHER KING J R 30314,1.0,0.002624534145189229
1512 WESTWOOD 30310,2.0,0.005249068290378458
1513 GILSTRAP 30318,1.0,0.002624534145189229
1513 HANOVER WEST 30327,2.0,0.005249068290378458
1513 JOHNSON FERRY 30062,4.0,0.010498136580756916
1513 MCILVAINE 37803,1.0,0.002624534145189229
1513 MELROSE 30310,1.0,0.002624534145189229
1513 MOZLEY 30314,1.0,0.002624534145189229
1513 OSHAUGHNESSY 35801,1.0,0.002624534145189229
1513 RIVERBROOKE 30012,1.0,0.002624534145189229
1514 CRAFTSMAN 30318,1.0,0.002624534145189229
1514 GILSTRAP 30318,6.0,0.015747204871135373
1514 HANOVER WEST 30327,2.0,0.005249068290378458
1514 JOSEPH E BOONE 30314,1.0,0.002624534145189229
1514 MILL ACRES 30311,2.0,0.005249068290378458
1514 NORTHWEST 30318,1.0,0.002624534145189229
1514 ROGERS 30310,1.0,0.002624534145189229
1514 SHERIDAN 30324,1.0,0.002624534145189229
1515 6TH 48708,1.0,0.002624534145189229
1515 BENT RIVER 30253,1.0,0.002624534145189229
1515 BUNGALOW 30318,1.0,0.002624534145189229
1515 CALLE DE STUARDA 95118,1.0,0.002624534145189229
1515 E HARDING 32806,1.0,0.002624534145189229
1515 EZRA CHURCH 30314,2.0,0.005249068290378458
1515 HIGHLAND 30306,1.0,0.002624534145189229
1515 PARK 30315,3.0,0.007873602435567686
1515 VENETIAN 30311,2.0,0.005249068290378458
1516 BEECH 90501,1.0,0.002624534145189229
1516 BUNGALOW 30318,3.0,0.007873602435567686
1516 DREW 30318,2.0,0.005249068290378458
1516 MARKAN 30306,1.0,0.002624534145189229
1516 MORNINGSIDE 30306,1.0,0.002624534145189229
1516 N MORNINGSIDE 31119,1.0,0.002624534145189229
1516 NISKEY LAKE 30331,2.0,0.005249068290378458
1517 GILSTRAP 30318,4.0,0.010498136580756916
1517 GORDON 30310,1.0,0.002624534145189229
1517 JONESBORO 30315,1.0,0.002624534145189229
1517 OLD SPRING HOUSE 30338,1.0,0.002624534145189229
1517 RALPH DAVID ABERNATHY 30310,1.0,0.002624534145189229
1517 WOODLAND 30316,2.0,0.005249068290378458
1517 WOODLAND 30318,1.0,0.002624534145189229
1518 DEARBON 60610,1.0,0.002624534145189229
1518 PARK 30315,2.0,0.005249068290378458
1519 BUNGALOW 30318,1.0,0.002624534145189229
1519 PARAN GLEN 30327,2.0,0.005249068290378458
1519 PARK 30315,2.0,0.005249068290378458
1519 STOKES 30310,1.0,0.002624534145189229
1519 WESLEY 30327,1.0,0.002624534145189229
152 BRIGHTON 30309,2.0,0.005249068290378458
152 HOLIDAY 30318,1.0,0.002624534145189229
152 INTERLOCHEN 30342,1.0,0.002624534145189229
152 LAKE FOREST 30607,1.0,0.002624534145189229
152 LAKEVIEW 30305,3.0,0.007873602435567686
152 LAKEVIEW 30337,1.0,0.002624534145189229
152 NATHAN 30331,2.0,0.005249068290378458
152 PEARL 30316,2.0,0.005249068290378458
152 PRESTON 30315,1.0,0.002624534145189229
152 RICHARDSON 30312,1.0,0.002624534145189229
152 RIDGELAND 30305,2.0,0.005249068290378458
152 SAVANNAH 30310,1.0,0.002624534145189229
152 WESTMINSTER 30309,2.0,0.005249068290378458
1520 ATHENS 30310,1.0,0.002624534145189229
1520 BELMONT 30310,1.0,0.002624534145189229
1520 BLYTH WALK 30078,1.0,0.002624534145189229
1520 CALVIN DAVIS 30043,1.0,0.002624534145189229
1520 CRAFTSMAN 30318,1.0,0.002624534145189229
1520 DREW 30318,4.0,0.010498136580756916
1520 MARTIN LUTHER KING JR 30314,1.0,0.002624534145189229
1520 MOORES MILL 30327,3.0,0.007873602435567686
1520 ROGERS 30310,1.0,0.002624534145189229
1520 STILL RIDGE 30045,1.0,0.002624534145189229
1520 STONEGATE 30327,2.0,0.005249068290378458
1520 VICTORIA CHASE 30004,1.0,0.002624534145189229
1520 WEST PACES FERRY 30327,1.0,0.002624534145189229
1520 YORK 10028,1.0,0.002624534145189229
1521 CONCORD 19803,3.0,0.007873602435567686
1521 CONCORD PIKE 19803,1.0,0.002624534145189229
1521 KINSEY TOWN 30528,1.0,0.002624534145189229
1521 TIMBER HEIGHTS 30310,1.0,0.002624534145189229
1522 LANGSTON 30310,1.0,0.002624534145189229
1522 MAGNOLIA CHURCH 30822,1.0,0.002624534145189229
1523 PINEVIEW 30331,1.0,0.002624534145189229
1524 CRAFTSMAN 30318,1.0,0.002624534145189229
1524 HABERSHAL 30318,1.0,0.002624534145189229
1524 MELROSE 30310,3.0,0.007873602435567686
1524 NORTH HIGHLAND 30306,1.0,0.002624534145189229
1524 PARK 30315,1.0,0.002624534145189229
1524 PARK 30316,3.0,0.007873602435567686
1524 PEACHTREE BATTLE 30327,4.0,0.010498136580756916
1524 STOKES 30310,4.0,0.010498136580756916
1524 WOODLAND 30316,3.0,0.007873602435567686
1525 BELMONT 30310,1.0,0.002624534145189229
1525 BELT LINE 75019,1.0,0.002624534145189229
1525 FUNSTON 30315,2.0,0.005249068290378458
1525 GILSTRAP 30318,2.0,0.005249068290378458
1525 METROPOLITAN 30310,2.0,0.005249068290378458
1525 MILL ACRES 30311,1.0,0.002624534145189229
1525 MONTREAT 30311,1.0,0.002624534145189229
1525 MOORES MILL 30327,2.0,0.005249068290378458
1525 MOZLEY 30314,1.0,0.002624534145189229
1525 PLANTATION LAKES 23320,1.0,0.002624534145189229
1525 SPRING 30080,1.0,0.002624534145189229
1525 SPRING 30305,1.0,0.002624534145189229
1525 VENETIAN 30311,1.0,0.002624534145189229
15250 32ND 98168,1.0,0.002624534145189229
1526 BEATIE 30310,1.0,0.002624534145189229
1526 GILSTRAP 30318,2.0,0.005249068290378458
1526 MIMS 30314,3.0,0.007873602435567686
1526 WALTHALL 30318,4.0,0.010498136580756916
1527 ELLEBY 30315,2.0,0.005249068290378458
1527 ELLEBY SOUTHEAST 30315,1.0,0.002624534145189229
1527 GORDON 30310,3.0,0.007873602435567686
1527 MAYFLOWER 30311,2.0,0.005249068290378458
1527 MELROSE 30310,1.0,0.002624534145189229
1527 NORTH 30318,1.0,0.002624534145189229
1527 PARK 30315,3.0,0.007873602435567686
1527 WEST WESLEY 30327,1.0,0.002624534145189229
1527 WESTVIEW 30310,2.0,0.005249068290378458
1528 94TH 98115,2.0,0.005249068290378458
1528 BUNGALOW 30318,3.0,0.007873602435567686
1528 DREW 30318,3.0,0.007873602435567686
1528 HABERSHAL 30318,1.0,0.002624534145189229
1528 PINEVIEW 30311,1.0,0.002624534145189229
1528 RICHLAND 30311,1.0,0.002624534145189229
1528 RICHLAND 30316,2.0,0.005249068290378458
1529 BUNGALOW 30318,1.0,0.002624534145189229
1529 ELLEBY 30315,1.0,0.002624534145189229
1529 GILSTRAP 30318,2.0,0.005249068290378458
1529 HIGHLAND 30306,1.0,0.002624534145189229
1529 NORTH HIGHLAND 30306,1.0,0.002624534145189229
15290 HIGHGROVE 30004,1.0,0.002624534145189229
15297 WEST MINISTER 33760,1.0,0.002624534145189229
153 ATLANTA 30315,2.0,0.005249068290378458
153 BARKSDALE 30309,3.0,0.007873602435567686
153 BARKSDALE 30324,1.0,0.002624534145189229
153 CHESTER 30316,4.0,0.010498136580756916
153 HOLIDAY 30307,2.0,0.005249068290378458
153 HOLLOW 30331,1.0,0.002624534145189229
153 INMAN 30030,1.0,0.002624534145189229
153 OAKCLIFF 30331,2.0,0.005249068290378458
153 POWELL 30316,1.0,0.002624534145189229
153 RANDOLPH 30312,4.0,0.010498136580756916
153 TRIPLE CROWN 30004,1.0,0.002624534145189229
153 VANIRA 30315,1.0,0.002624534145189229
153 WESTMINSTER 30309,2.0,0.005249068290378458
153 WHITEHALL 11530,2.0,0.005249068290378458
1530 16TH 80202,1.0,0.002624534145189229
1530 BRANTLEY 30314,3.0,0.007873602435567686
1530 DODSON 30311,1.0,0.002624534145189229
1530 GILSTRAP 30318,2.0,0.005249068290378458
1530 GORDON 30310,3.0,0.007873602435567686
1530 LANGSTON 30310,3.0,0.007873602435567686
1530 NISKEY LAKE 30331,2.0,0.005249068290378458
1530 WOODLAND 30316,1.0,0.002624534145189229
1531 ATHENS 30310,1.0,0.002624534145189229
1531 CENTRA VILLA 30311,2.0,0.005249068290378458
1531 ELLEBY 30315,1.0,0.002624534145189229
1531 GLENROCK 30318,1.0,0.002624534145189229
1531 PEACHTREE BATTLE 30327,1.0,0.002624534145189229
1531 READ MOUNTAIN 24019,1.0,0.002624534145189229
1531 WESTVIEW 30310,1.0,0.002624534145189229
1532 BARRINGTON 30327,4.0,0.010498136580756916
1532 CRAFTSMAN 30318,1.0,0.002624534145189229
1532 DREW 30318,1.0,0.002624534145189229
1532 FENMORE 30122,2.0,0.005249068290378458
1532 HABERSHAL 30318,3.0,0.007873602435567686
1532 MONTREAT 30311,2.0,0.005249068290378458
1532 WALTHALL 30318,4.0,0.010498136580756916
1533 ALDER 30311,1.0,0.002624534145189229
1533 BARRINGTON 30327,4.0,0.010498136580756916
1533 GILSTRAP 30318,3.0,0.007873602435567686
1533 KADLESTON 30319,1.0,0.002624534145189229
1533 RALSTON 94010,1.0,0.002624534145189229
1534 DUNWOODY VILLA 30338,1.0,0.002624534145189229
1534 DUNWOODY VILLAGE 30338,1.0,0.002624534145189229
1534 GILSTRAP 30318,3.0,0.007873602435567686
1534 MILL ACRES 30311,1.0,0.002624534145189229
1534 ORLANDO 30311,3.0,0.007873602435567686
1534 RADSTONE 30044,1.0,0.002624534145189229
1534 RALPH DAVID ABERNATHY 30310,1.0,0.002624534145189229
1534 RICHALND 30311,1.0,0.002624534145189229
1534 RICHLAND 30311,3.0,0.007873602435567686
1535 CHATEAU 30338,1.0,0.002624534145189229
1535 GORDON 30310,1.0,0.002624534145189229
1535 PUNAHOU 96822,1.0,0.002624534145189229
1535 RIDGEWOOD 30311,1.0,0.002624534145189229
1535 SOUTH GORDON 30310,1.0,0.002624534145189229
1535 WESTWOOD 30310,1.0,0.002624534145189229
1536 DREW 30318,3.0,0.007873602435567686
1536 GORDON 30310,1.0,0.002624534145189229
1536 WOODLAND 30316,3.0,0.007873602435567686
15361 78 TH 33470,1.0,0.002624534145189229
1537 GILSTRAP 30318,2.0,0.005249068290378458
1537 METROPOLITAN 30310,1.0,0.002624534145189229
1537 METROPOLITIAN 30310,1.0,0.002624534145189229
1537 MILL ACRES 30311,1.0,0.002624534145189229
1537 RICHLAND 30311,1.0,0.002624534145189229
15375 LAUREL GROVE 30004,2.0,0.005249068290378458
1538 GILSTRAP 30318,4.0,0.010498136580756916
1538 OLD ALABAMA 30168,1.0,0.002624534145189229
1538 PINEVIEW 30311,1.0,0.002624534145189229
1538 WALTHALL 30318,4.0,0.010498136580756916
1538 WELLSWOOD 30315,1.0,0.002624534145189229
1539 ATHENS 30310,3.0,0.007873602435567686
1539 GREENFIELD 90025,2.0,0.005249068290378458
1539 HILLARY COVE 30043,1.0,0.002624534145189229
